no	coord	coordx	coordy	median.elevation	forest.percent	water.percent
8378	585097	585	97	2343	0	0
8379	585098	585	98	1980	31	0
8380	585099	585	99	1459	59	0
8381	585100	585	100	1015	46	6
8382	585101	585	101	1266	33	0
8383	585102	585	102	1683	31	0
8384	585103	585	103	1952	59	0
8385	585104	585	104	2076	28	0
8386	585105	585	105	1981	6	0
8387	585106	585	106	2193	4	0
8388	585107	585	107	2169	7	0
8389	585108	585	108	1881	57	0
8390	585109	585	109	1604	61	0
8391	585110	585	110	1358	61	0
8392	585111	585	111	1161	33	0
8393	585112	585	112	1370	58	0
8394	585113	585	113	1177	70	0
8395	585114	585	114	580	38	9
8396	585115	585	115	476	0	6
8397	585116	585	116	490	0	0
8398	585117	585	117	533	6	0
8399	585118	585	118	767	40	0
8400	585119	585	119	836	58	0
8401	585120	585	120	912	80	0
8402	585121	585	121	1036	67	0
8403	585122	585	122	1288	66	0
8404	585123	585	123	1459	45	0
8405	585124	585	124	1489	35	1
8406	585125	585	125	1768	13	0
8407	585126	585	126	1802	26	0
8408	585127	585	127	1775	6	1
8409	585128	585	128	2450	0	0
8410	585129	585	129	2515	0	0
8411	585130	585	130	2509	0	0
8412	585131	585	131	2467	0	0
8413	585132	585	132	1979	0	0
8414	585133	585	133	1860	9	1
8415	585134	585	134	1566	45	1
8416	585135	585	135	1362	54	1
8417	585136	585	136	1394	36	0
8418	585137	585	137	1701	32	0
8419	585138	585	138	1735	49	0
8420	585139	585	139	1547	63	0
8421	585140	585	140	1430	61	0
8422	585141	585	141	1932	1	0
8423	585142	585	142	1652	42	0
8424	585143	585	143	1379	39	1
8425	585144	585	144	1529	30	0
8426	585145	585	145	1391	30	0
8427	585146	585	146	1346	40	0
8428	585147	585	147	1366	88	0
8429	585148	585	148	1035	23	2
8430	585149	585	149	1164	24	0
8431	585150	585	150	1266	58	3
8432	585151	585	151	1319	45	2
8433	585152	585	152	1379	53	1
8434	585153	585	153	1417	49	0
8435	585154	585	154	1566	49	0
8436	585155	585	155	1879	5	0
8437	585156	585	156	1863	6	0
8438	585157	585	157	1505	13	0
8439	585158	585	158	1452	40	0
8440	585159	585	159	1475	49	1
8441	585160	585	160	1220	76	0
8442	585161	585	161	1013	28	1
8443	585162	585	162	1496	17	0
8444	585163	585	163	1853	0	0
8445	585164	585	164	1790	0	0
8446	585165	585	165	1745	9	0
8447	585166	585	166	1558	14	0
8448	585167	585	167	1437	14	0
8449	585168	585	168	1438	15	0
8450	585169	585	169	1461	78	0
8451	585170	585	170	1352	89	3
8452	585171	585	171	1227	73	3
8453	585172	585	172	1163	56	1
8454	585173	585	173	1116	42	3
8455	585174	585	174	919	73	1
8456	585175	585	175	847	20	8
8457	585176	585	176	903	14	6
8458	585177	585	177	936	18	1
8459	585178	585	178	895	26	0
8460	585179	585	179	874	0	1
8461	585180	585	180	825	9	0
8462	585181	585	181	751	10	0
8463	585182	585	182	728	12	0
8464	585183	585	183	757	12	0
8465	585184	585	184	737	31	0
8466	585185	585	185	684	62	1
8467	585186	585	186	704	27	0
8468	585187	585	187	719	62	0
8469	585188	585	188	659	7	0
8470	585189	585	189	651	9	0
8471	585190	585	190	617	0	0
8472	585191	585	191	633	1	0
8473	585192	585	192	600	0	0
8474	585193	585	193	552	20	0
8475	585194	585	194	509	42	5
8476	585195	585	195	527	32	0
8477	585196	585	196	551	28	0
8478	585197	585	197	551	14	1
8479	585198	585	198	522	39	6
8480	585199	585	199	534	36	3
8481	585200	585	200	486	19	2
8482	585201	585	201	473	16	9
8483	585202	585	202	466	10	8
8484	585203	585	203	523	45	4
8485	585204	585	204	485	32	19
8486	585205	585	205	462	12	13
8487	585206	585	206	469	7	10
8488	585207	585	207	485	34	0
8489	585208	585	208	473	49	0
8490	585209	585	209	446	0	0
8491	585210	585	210	445	0	10
8492	585211	585	211	444	0	0
8493	585212	585	212	443	0	0
8494	585213	585	213	451	5	0
8495	585214	585	214	455	1	0
8496	585215	585	215	509	28	0
8497	585216	585	216	511	19	0
8498	585217	585	217	503	1	0
8499	585218	585	218	445	2	5
8500	585219	585	219	434	0	7
8501	585220	585	220	435	1	1
8502	585221	585	221	462	5	1
8503	585222	585	222	646	55	0
8504	585223	585	223	683	86	0
8505	585224	585	224	616	78	0
8506	585225	585	225	637	40	1
8507	585226	585	226	626	36	3
8508	585227	585	227	749	51	0
8509	585228	585	228	1121	61	0
8510	585229	585	229	1215	64	0
8511	585230	585	230	890	69	0
8512	585231	585	231	768	30	0
8513	585232	585	232	767	11	0
8514	585233	585	233	1113	67	0
8515	585234	585	234	1242	37	0
8516	585235	585	235	989	70	0
8517	585236	585	236	855	48	0
8518	585237	585	237	1002	26	0
8519	585238	585	238	712	76	0
8520	585239	585	239	686	51	1
8521	585240	585	240	894	71	0
8522	585241	585	241	629	68	0
8523	585242	585	242	501	2	1
8524	585243	585	243	476	3	2
8525	585244	585	244	529	66	0
8526	585245	585	245	519	72	1
8527	585246	585	246	568	57	0
8528	585247	585	247	715	79	0
8529	585248	585	248	861	37	0
8530	585249	585	249	763	4	0
8531	585250	585	250	686	28	0
8532	585251	585	251	674	76	1
8533	585252	585	252	661	39	2
8534	585253	585	253	667	2	0
8535	586082	586	82	3358	0	0
8536	586083	586	83	3128	0	0
8537	586084	586	84	2769	0	0
8538	586085	586	85	2498	0	1
8539	586086	586	86	2796	0	0
8540	586087	586	87	2958	0	1
8541	586088	586	88	3345	0	0
8542	586089	586	89	3434	0	0
8543	586090	586	90	3436	0	0
8544	586091	586	91	3368	0	0
8545	586092	586	92	3482	0	0
8546	586093	586	93	2951	0	0
8547	586094	586	94	2655	0	4
8548	586095	586	95	2431	0	6
8549	586096	586	96	2392	0	1
8550	586097	586	97	2139	3	0
8551	586098	586	98	1741	83	0
8552	586099	586	99	1219	60	2
8553	586100	586	100	1165	43	7
8554	586101	586	101	1560	57	0
8555	586102	586	102	2010	16	0
8556	586103	586	103	2290	0	0
8557	586104	586	104	2411	0	0
8558	586105	586	105	2488	0	0
8559	586106	586	106	2354	0	2
8560	586107	586	107	2137	10	2
8561	586108	586	108	2134	39	0
8562	586109	586	109	1858	71	0
8563	586110	586	110	1446	85	0
8564	586111	586	111	1509	63	0
8565	586112	586	112	1749	81	0
8566	586113	586	113	1455	74	0
8567	586114	586	114	965	36	0
8568	586115	586	115	481	12	11
8569	586116	586	116	475	0	1
8570	586117	586	117	482	0	2
8571	586118	586	118	491	3	2
8572	586119	586	119	772	23	0
8573	586120	586	120	1083	62	0
8574	586121	586	121	1352	85	0
8575	586122	586	122	1796	44	0
8576	586123	586	123	2065	7	0
8577	586124	586	124	2208	0	0
8578	586125	586	125	2395	0	0
8579	586126	586	126	2341	0	0
8580	586127	586	127	2066	0	2
8581	586128	586	128	2313	0	0
8582	586129	586	129	2401	0	0
8583	586130	586	130	2373	0	0
8584	586131	586	131	2648	0	0
8585	586132	586	132	2617	0	0
8586	586133	586	133	2482	0	0
8587	586134	586	134	2159	1	0
8588	586135	586	135	1558	52	0
8589	586136	586	136	1272	29	1
8590	586137	586	137	1294	27	0
8591	586138	586	138	1337	61	1
8592	586139	586	139	1310	59	1
8593	586140	586	140	1267	39	1
8594	586141	586	141	1426	47	0
8595	586142	586	142	1438	88	0
8596	586143	586	143	1317	27	0
8597	586144	586	144	1361	45	0
8598	586145	586	145	1520	26	0
8599	586146	586	146	1370	61	0
8600	586147	586	147	1194	53	0
8601	586148	586	148	1029	9	2
8602	586149	586	149	1217	44	0
8603	586150	586	150	1543	44	0
8604	586151	586	151	1731	34	0
8605	586152	586	152	1622	39	0
8606	586153	586	153	1709	33	0
8607	586154	586	154	1751	16	1
8608	586155	586	155	1668	29	0
8609	586156	586	156	1787	7	1
8610	586157	586	157	1848	10	0
8611	586158	586	158	1689	29	0
8612	586159	586	159	1606	28	1
8613	586160	586	160	1430	61	0
8614	586161	586	161	1022	42	3
8615	586162	586	162	1348	34	0
8616	586163	586	163	1776	1	0
8617	586164	586	164	1733	9	0
8618	586165	586	165	1542	24	0
8619	586166	586	166	1584	17	0
8620	586167	586	167	1301	40	0
8621	586168	586	168	1341	42	0
8622	586169	586	169	1546	22	0
8623	586170	586	170	1525	42	0
8624	586171	586	171	1495	74	0
8625	586172	586	172	1428	40	0
8626	586173	586	173	1334	50	0
8627	586174	586	174	1090	100	0
8628	586175	586	175	936	49	1
8629	586176	586	176	920	3	0
8630	586177	586	177	1001	37	0
8631	586178	586	178	930	44	0
8632	586179	586	179	878	22	0
8633	586180	586	180	847	25	0
8634	586181	586	181	756	3	0
8635	586182	586	182	745	6	0
8636	586183	586	183	765	47	0
8637	586184	586	184	762	26	1
8638	586185	586	185	721	19	0
8639	586186	586	186	687	16	1
8640	586187	586	187	666	22	0
8641	586188	586	188	645	21	0
8642	586189	586	189	635	8	0
8643	586190	586	190	630	8	0
8644	586191	586	191	635	20	0
8645	586192	586	192	586	5	0
8646	586193	586	193	540	15	3
8647	586194	586	194	586	31	2
8648	586195	586	195	564	21	0
8649	586196	586	196	583	5	0
8650	586197	586	197	578	14	0
8651	586198	586	198	610	11	0
8652	586199	586	199	607	18	0
8653	586200	586	200	556	4	0
8654	586201	586	201	529	58	0
8655	586202	586	202	490	55	12
8656	586203	586	203	469	31	19
8657	586204	586	204	527	43	2
8658	586205	586	205	571	19	0
8659	586206	586	206	527	40	7
8660	586207	586	207	459	12	10
8661	586208	586	208	481	60	9
8662	586209	586	209	458	16	0
8663	586210	586	210	447	0	8
8664	586211	586	211	445	0	0
8665	586212	586	212	444	0	0
8666	586213	586	213	443	0	0
8667	586214	586	214	442	0	0
8668	586215	586	215	445	0	0
8669	586216	586	216	468	6	0
8670	586217	586	217	536	86	0
8671	586218	586	218	435	0	10
8672	586219	586	219	437	5	0
8673	586220	586	220	448	8	0
8674	586221	586	221	437	1	2
8675	586222	586	222	501	41	0
8676	586223	586	223	617	94	1
8677	586224	586	224	672	85	0
8678	586225	586	225	931	59	0
8679	586226	586	226	843	82	0
8680	586227	586	227	702	34	0
8681	586228	586	228	1079	56	0
8682	586229	586	229	1248	46	0
8683	586230	586	230	894	71	0
8684	586231	586	231	763	6	0
8685	586232	586	232	757	11	1
8686	586233	586	233	986	81	0
8687	586234	586	234	1289	33	0
8688	586235	586	235	1080	73	0
8689	586236	586	236	872	44	0
8690	586237	586	237	996	49	0
8691	586238	586	238	735	93	0
8692	586239	586	239	616	8	0
8693	586240	586	240	834	93	0
8694	586241	586	241	685	89	0
8695	586242	586	242	486	6	0
8696	586243	586	243	467	2	2
8697	586244	586	244	505	43	0
8698	586245	586	245	563	93	0
8699	586246	586	246	620	46	0
8700	586247	586	247	803	56	0
8701	586248	586	248	861	27	0
8702	586249	586	249	768	21	0
8703	586250	586	250	710	37	0
8704	586251	586	251	759	79	0
8705	586252	586	252	711	76	0
8706	587083	587	83	2990	0	0
8707	587084	587	84	2817	0	0
8708	587085	587	85	2747	0	0
8709	587086	587	86	3070	0	0
8710	587087	587	87	3503	0	0
8711	587088	587	88	3391	0	0
8712	587089	587	89	3324	0	0
8713	587090	587	90	3376	0	0
8714	587091	587	91	3568	0	0
8715	587092	587	92	3379	0	0
8716	587093	587	93	3076	0	0
8717	587094	587	94	2750	0	0
8718	587095	587	95	2580	0	1
8719	587096	587	96	2236	6	0
8720	587097	587	97	1974	27	0
8721	587098	587	98	1605	83	0
8722	587099	587	99	1289	49	1
8723	587100	587	100	1554	37	3
8724	587101	587	101	1990	20	0
8725	587102	587	102	2250	0	0
8726	587103	587	103	2346	0	1
8727	587104	587	104	2607	0	0
8728	587105	587	105	2764	0	0
8729	587106	587	106	2602	0	12
8730	587107	587	107	2548	0	0
8731	587108	587	108	2299	4	0
8732	587109	587	109	1860	53	1
8733	587110	587	110	1750	54	0
8734	587111	587	111	1934	49	0
8735	587112	587	112	1924	86	0
8736	587113	587	113	1591	38	2
8737	587114	587	114	1204	50	0
8738	587115	587	115	748	34	1
8739	587116	587	116	477	8	9
8740	587117	587	117	480	11	2
8741	587118	587	118	480	0	1
8742	587119	587	119	527	2	0
8743	587120	587	120	851	11	1
8744	587121	587	121	1202	71	0
8745	587122	587	122	1479	39	0
8746	587123	587	123	1783	31	0
8747	587124	587	124	2047	0	0
8748	587125	587	125	2252	0	0
8749	587126	587	126	2250	0	1
8750	587127	587	127	2353	0	0
8751	587128	587	128	2305	0	0
8752	587129	587	129	2274	0	0
8753	587130	587	130	2284	0	1
8754	587131	587	131	2299	0	0
8755	587132	587	132	2397	0	0
8756	587133	587	133	2410	0	0
8757	587134	587	134	2168	0	0
8758	587135	587	135	1740	53	0
8759	587136	587	136	1232	35	1
8760	587137	587	137	1201	25	0
8761	587138	587	138	1239	4	0
8762	587139	587	139	1203	5	0
8763	587140	587	140	1200	34	3
8764	587141	587	141	1210	26	1
8765	587142	587	142	1150	31	1
8766	587143	587	143	1161	23	0
8767	587144	587	144	1108	16	0
8768	587145	587	145	1181	27	1
8769	587146	587	146	1171	38	1
8770	587147	587	147	1043	6	1
8771	587148	587	148	1064	1	0
8772	587149	587	149	1177	32	0
8773	587150	587	150	1438	23	0
8774	587151	587	151	1626	48	0
8775	587152	587	152	1757	21	0
8776	587153	587	153	1702	35	0
8777	587154	587	154	1777	25	0
8778	587155	587	155	1573	57	2
8779	587156	587	156	1548	38	1
8780	587157	587	157	1691	21	0
8781	587158	587	158	1750	16	0
8782	587159	587	159	1573	51	0
8783	587160	587	160	1384	45	0
8784	587161	587	161	1178	65	0
8785	587162	587	162	1102	32	0
8786	587163	587	163	1486	15	1
8787	587164	587	164	1751	4	0
8788	587165	587	165	1653	3	0
8789	587166	587	166	1387	37	0
8790	587167	587	167	1129	42	9
8791	587168	587	168	1087	26	14
8792	587169	587	169	1300	49	0
8793	587170	587	170	1385	21	1
8794	587171	587	171	1451	33	0
8795	587172	587	172	1530	12	0
8796	587173	587	173	1390	41	1
8797	587174	587	174	1150	98	1
8798	587175	587	175	933	60	0
8799	587176	587	176	875	1	2
8800	587177	587	177	960	7	0
8801	587178	587	178	920	27	0
8802	587179	587	179	860	9	0
8803	587180	587	180	791	3	0
8804	587181	587	181	771	1	0
8805	587182	587	182	802	0	0
8806	587183	587	183	818	39	0
8807	587184	587	184	819	3	0
8808	587185	587	185	785	17	0
8809	587186	587	186	719	5	0
8810	587187	587	187	673	7	1
8811	587188	587	188	662	0	0
8812	587189	587	189	635	8	0
8813	587190	587	190	650	26	0
8814	587191	587	191	616	1	0
8815	587192	587	192	587	7	1
8816	587193	587	193	528	15	5
8817	587194	587	194	578	2	0
8818	587195	587	195	615	22	0
8819	587196	587	196	601	9	0
8820	587197	587	197	604	4	0
8821	587198	587	198	600	31	0
8822	587199	587	199	640	50	0
8823	587200	587	200	601	26	0
8824	587201	587	201	535	32	0
8825	587202	587	202	484	22	9
8826	587203	587	203	572	36	0
8827	587204	587	204	606	21	0
8828	587205	587	205	610	22	0
8829	587206	587	206	550	53	0
8830	587207	587	207	526	52	0
8831	587208	587	208	477	12	8
8832	587209	587	209	450	14	8
8833	587210	587	210	448	4	1
8834	587211	587	211	446	16	1
8835	587212	587	212	444	0	0
8836	587213	587	213	443	11	0
8837	587214	587	214	441	1	0
8838	587215	587	215	439	0	0
8839	587216	587	216	438	0	1
8840	587217	587	217	538	90	0
8841	587218	587	218	434	0	10
8842	587219	587	219	445	29	0
8843	587220	587	220	474	79	0
8844	587221	587	221	444	11	0
8845	587222	587	222	450	1	2
8846	587223	587	223	597	76	0
8847	587224	587	224	798	74	0
8848	587225	587	225	892	39	0
8849	587226	587	226	920	31	0
8850	587227	587	227	728	59	1
8851	587228	587	228	1002	86	0
8852	587229	587	229	1267	43	0
8853	587230	587	230	950	85	0
8854	587231	587	231	737	8	1
8855	587232	587	232	748	5	0
8856	587233	587	233	902	50	0
8857	587234	587	234	1250	53	0
8858	587235	587	235	1082	66	0
8859	587236	587	236	933	51	0
8860	587237	587	237	1033	68	0
8861	587238	587	238	750	82	0
8862	587239	587	239	650	36	0
8863	587240	587	240	859	88	0
8864	587241	587	241	592	45	0
8865	587242	587	242	475	1	0
8866	587243	587	243	470	8	1
8867	587244	587	244	549	57	0
8868	587245	587	245	565	24	0
8869	587246	587	246	650	48	0
8870	587247	587	247	838	16	0
8871	587248	587	248	852	14	0
8872	587249	587	249	828	17	0
8873	587250	587	250	732	21	0
8874	587251	587	251	794	1	0
8875	587252	587	252	724	53	0
8876	587253	587	253	597	20	0
8877	588084	588	84	3403	0	0
8878	588085	588	85	3273	0	0
8879	588086	588	86	3472	0	0
8880	588087	588	87	3891	0	0
8881	588088	588	88	3538	0	0
8882	588089	588	89	3157	0	0
8883	588090	588	90	3159	0	0
8884	588091	588	91	3093	0	0
8885	588092	588	92	2968	0	0
8886	588093	588	93	2677	0	0
8887	588094	588	94	2503	0	0
8888	588095	588	95	2370	0	0
8889	588096	588	96	2121	12	1
8890	588097	588	97	1788	68	2
8891	588098	588	98	1485	61	4
8892	588099	588	99	1825	20	1
8893	588100	588	100	2203	4	0
8894	588101	588	101	2426	0	2
8895	588102	588	102	2694	0	0
8896	588103	588	103	2584	0	0
8897	588104	588	104	2775	0	0
8898	588105	588	105	2703	0	0
8899	588106	588	106	2415	0	0
8900	588107	588	107	2463	0	0
8901	588108	588	108	2452	0	0
8902	588109	588	109	2337	4	0
8903	588110	588	110	2169	10	0
8904	588111	588	111	2291	11	0
8905	588112	588	112	2073	35	3
8906	588113	588	113	1644	53	0
8907	588114	588	114	1350	6	0
8908	588115	588	115	1018	74	0
8909	588116	588	116	493	44	5
8910	588117	588	117	478	0	1
8911	588118	588	118	480	0	0
8912	588119	588	119	490	0	0
8913	588120	588	120	740	0	0
8914	588121	588	121	964	46	0
8915	588122	588	122	1192	53	0
8916	588123	588	123	1370	15	0
8917	588124	588	124	1729	40	0
8918	588125	588	125	1956	9	0
8919	588126	588	126	2104	0	0
8920	588127	588	127	2278	0	0
8921	588128	588	128	2063	1	0
8922	588129	588	129	2122	1	0
8923	588130	588	130	2178	0	1
8924	588131	588	131	2220	0	0
8925	588132	588	132	2139	0	2
8926	588133	588	133	2090	0	18
8927	588134	588	134	2023	0	3
8928	588135	588	135	1730	31	4
8929	588136	588	136	1499	48	1
8930	588137	588	137	1558	60	0
8931	588138	588	138	1455	51	0
8932	588139	588	139	1565	27	0
8933	588140	588	140	1533	42	0
8934	588141	588	141	1507	24	0
8935	588142	588	142	1670	56	0
8936	588143	588	143	1632	71	0
8937	588144	588	144	1287	39	0
8938	588145	588	145	1111	9	0
8939	588146	588	146	1073	6	2
8940	588147	588	147	1099	3	0
8941	588148	588	148	1146	6	0
8942	588149	588	149	1189	6	0
8943	588150	588	150	1256	6	0
8944	588151	588	151	1471	17	0
8945	588152	588	152	1532	44	0
8946	588153	588	153	1599	23	2
8947	588154	588	154	1807	12	0
8948	588155	588	155	1664	48	0
8949	588156	588	156	1440	49	2
8950	588157	588	157	1352	31	0
8951	588158	588	158	1449	25	1
8952	588159	588	159	1646	6	0
8953	588160	588	160	1560	38	0
8954	588161	588	161	1145	33	0
8955	588162	588	162	1154	44	2
8956	588163	588	163	1529	38	0
8957	588164	588	164	1611	4	0
8958	588165	588	165	1500	7	0
8959	588166	588	166	1394	21	0
8960	588167	588	167	1296	57	1
8961	588168	588	168	1063	12	23
8962	588169	588	169	1074	15	1
8963	588170	588	170	1216	47	2
8964	588171	588	171	1248	32	0
8965	588172	588	172	1314	45	1
8966	588173	588	173	1340	72	1
8967	588174	588	174	999	72	1
8968	588175	588	175	894	3	2
8969	588176	588	176	854	0	0
8970	588177	588	177	875	5	0
8971	588178	588	178	857	6	0
8972	588179	588	179	849	11	0
8973	588180	588	180	821	20	3
8974	588181	588	181	853	22	0
8975	588182	588	182	799	4	0
8976	588183	588	183	795	4	0
8977	588184	588	184	827	0	0
8978	588185	588	185	776	12	0
8979	588186	588	186	710	15	0
8980	588187	588	187	706	1	0
8981	588188	588	188	694	26	0
8982	588189	588	189	660	37	1
8983	588190	588	190	665	3	0
8984	588191	588	191	597	10	1
8985	588192	588	192	605	0	0
8986	588193	588	193	542	25	5
8987	588194	588	194	584	2	0
8988	588195	588	195	627	44	0
8989	588196	588	196	614	90	0
8990	588197	588	197	607	63	0
8991	588198	588	198	610	18	0
8992	588199	588	199	681	62	0
8993	588200	588	200	632	70	0
8994	588201	588	201	509	20	44
8995	588202	588	202	501	36	18
8996	588203	588	203	571	68	0
8997	588204	588	204	639	34	0
8998	588205	588	205	710	20	0
8999	588206	588	206	672	29	0
9000	588207	588	207	578	43	0
9001	588208	588	208	520	7	0
9002	588209	588	209	524	34	0
9003	588210	588	210	453	16	0
9004	588211	588	211	447	24	0
9005	588212	588	212	444	47	1
9006	588213	588	213	443	61	0
9007	588214	588	214	440	22	0
9008	588215	588	215	439	0	0
9009	588216	588	216	437	0	0
9010	588217	588	217	511	68	0
9011	588218	588	218	442	29	2
9012	588219	588	219	449	0	11
9013	588220	588	220	463	55	0
9014	588221	588	221	455	23	0
9015	588222	588	222	453	14	0
9016	588223	588	223	440	36	0
9017	588224	588	224	843	84	0
9018	588225	588	225	784	53	0
9019	588226	588	226	889	20	0
9020	588227	588	227	950	72	0
9021	588228	588	228	933	74	0
9022	588229	588	229	1249	40	0
9023	588230	588	230	909	87	0
9024	588231	588	231	739	13	0
9025	588232	588	232	721	10	1
9026	588233	588	233	848	31	0
9027	588234	588	234	1107	58	0
9028	588235	588	235	1116	57	0
9029	588236	588	236	1009	58	0
9030	588237	588	237	1086	55	0
9031	588238	588	238	733	60	0
9032	588239	588	239	777	43	0
9033	588240	588	240	919	72	0
9034	588241	588	241	609	64	0
9035	588242	588	242	481	5	0
9036	588243	588	243	513	0	0
9037	588244	588	244	512	10	0
9038	588245	588	245	515	14	0
9039	588246	588	246	607	49	0
9040	588247	588	247	829	58	0
9041	588248	588	248	835	22	0
9042	588249	588	249	812	38	0
9043	588250	588	250	798	33	0
9044	588251	588	251	804	1	0
9045	588252	588	252	718	47	0
9046	588253	588	253	632	52	0
9047	589085	589	85	3337	0	0
9048	589086	589	86	3489	0	0
9049	589087	589	87	3974	0	0
9050	589088	589	88	3733	0	0
9051	589089	589	89	3215	0	0
9052	589090	589	90	3044	0	0
9053	589091	589	91	2879	0	0
9054	589092	589	92	2703	0	0
9055	589093	589	93	2670	0	0
9056	589094	589	94	2578	0	0
9057	589095	589	95	2361	0	1
9058	589096	589	96	2343	0	0
9059	589097	589	97	1697	62	0
9060	589098	589	98	1650	18	4
9061	589099	589	99	2253	0	10
9062	589100	589	100	2537	0	2
9063	589101	589	101	2833	0	0
9064	589102	589	102	2957	0	0
9065	589103	589	103	2884	0	0
9066	589104	589	104	2798	0	1
9067	589105	589	105	2461	2	1
9068	589106	589	106	2202	19	0
9069	589107	589	107	2120	25	0
9070	589108	589	108	2251	27	0
9071	589109	589	109	2220	8	0
9072	589110	589	110	2191	22	0
9073	589111	589	111	2109	40	0
9074	589112	589	112	1876	80	0
9075	589113	589	113	1599	52	0
9076	589114	589	114	1300	37	0
9077	589115	589	115	1122	21	0
